20,50,1
178,2,1
216,83,2
244,76,1
215,64,1
123,172,2
121,200,8
231,5,1
20,228,3
20,207,2
20,43,2
192,116,3
232,35,1
229,53,1
215,74,1
215,63,1
169,73,5
169,117,1
123,100,1
121,197,6
121,213,4
207,22,2
20,215,1
20,42,2
20,49,1
169,118,1
231,4,1
178,7,2
8,138,3
215,77,7
215,65,1
10,257,1
124,172,1
207,21,3
206,54,1
232,63,2
229,60,2
231,3,2
216,88,3
17,272,2
244,85,1
215,73,1
215,76,7
215,66,2
123,142,2
169,19,2
123,134,2
229,62,1
231,62,1
10,74,1
206,55,1
216,84,2
8,139,1
17,151,1
123,71,1
121,216,4
121,215,7
229,63,1
229,64,1
178,76,3
123,141,1
6,26,4
207,73,1
121,164,4
165,42,2
20,245,2
20,211,2
229,56,1
231,79,1
178,3,2
6,28,2
231,48,1
123,72,5
121,350,5
121,224,5
165,30,2
169,100,9
229,52,1
229,55,1
123,151,1
6,27,2
215,67,3
169,18,7
121,167,6
121,214,2
252,14,1
20,45,1
6,36,1
6,35,2
123,145,4
216,81,2
6,29,2
215,60,3
215,69,3
169,77,8
169,76,3
185,117,1
214,69,1
185,26,1
218,84,42
218,5,21
217,161,1
185,27,3
218,88,30
185,77,2
166,64,2
185,66,1
175,122,30
169,37,4
125,191,2
185,105,5
20,141,2
20,200,2
218,67,15
218,73,11
218,123,17
185,56,1
185,97,2
185,72,5
185,39,2
120,301,1
218,87,25
185,90,3
185,1,3
218,7,6
185,53,1
185,70,3
211,213,1
2,304,1
168,100,2
241,45,1
119,163,1
2,139,2
243,6,1
211,214,1
168,49,10
119,213,1
243,12,1
243,74,1
211,7,1
179,41,2
13,884,1
119,14,1
17,165,1
118,343,17
245,1,1
163,75,1
22,510,90
118,345,11
119,102,3
3,80,1
234,28,1
170,181,3
163,11,1
170,113,1
22,509,99
163,67,1
176,95,10
207,46,1
6,46,1
117,316,1
117,318,2
21,31,1
169,22,3
229,25,1
167,24,3
167,9,1
17,126,1
118,357,15
160,88,6
118,407,11
118,389,6
5,265,3
173,62,3
216,72,6
21,33,9
232,15,1
169,10,7
169,28,17
190,77,56
173,41,1
5,261,1
207,45,2
216,102,5
188,11,8
232,37,1
21,38,5
169,26,21
190,73,45
190,34,35
207,50,3
207,71,2
178,75,1
208,22,2
190,16,32
190,17,39
208,77,3
207,76,5
205,12,2
207,72,1
231,70,1
207,23,3
216,85,2
21,39,4
169,25,19
229,6,3
190,23,31
206,44,2
208,18,1
18,33,1
6,42,1
5,147,1
173,25,1
14,298,1
21,500,2
17,301,1
242,89,1
14,309,1
17,263,1
22,109,76
5,108,3
178,49,2
216,109,1
22,553,70
22,165,69
14,304,1
169,32,8
167,2,1
10,210,5
252,2,2
242,23,1
19,191,1
17,144,3
242,117,2
22,111,70
14,327,2
208,76,1
20,333,1
22,173,48
169,89,1
10,125,2
206,24,3
175,9,11
175,10,20
175,8,23
19,268,1
17,147,2
252,3,2
5,9,1
240,106,1
120,252,2
22,581,68
14,317,6
14,318,3
17,134,1
206,26,2
117,284,1
178,47,1
22,121,70
22,120,94
216,103,2
17,120,1
216,86,1
208,24,3
208,23,2
22,164,58
22,179,46
22,597,75
21,491,4
167,3,1
175,36,17
175,37,6
252,35,1
242,21,1
6,136,1
117,64,2
231,91,1
6,211,1
20,342,2
22,182,46
14,393,2
22,163,74
167,26,1
17,157,1
19,187,5
17,124,1
5,10,2
178,41,1
208,27,2
216,106,1
22,169,62
22,166,64
161,50,1
161,89,8
180,167,2
191,2,1
214,7,1
245,47,1
22,149,74
175,57,13
245,14,1
175,56,11
22,191,100
119,16,3
169,60,7
22,188,114
216,101,2
16,104,1
213,9,1
214,76,1
213,21,2
213,31,3
235,91,1
177,28,33
15,39,7
208,3,4
177,58,50
177,23,33
177,51,45
208,12,2
177,33,39
167,54,8
169,95,2
169,99,1
190,86,54
177,15,28
177,49,54
207,15,4
15,51,2
219,146,26
190,95,62
190,69,50
207,11,1
15,228,3
246,120,1
177,31,40
21,345,5
235,31,1
7,204,2
177,26,37
15,50,3
10,278,2
219,145,18
177,19,36
177,5,21
177,6,20
177,52,48
207,28,1
177,3,24
177,11,24
246,119,1
207,9,2
167,136,2
15,71,3
15,14,3
177,13,29
12,31,4
207,10,3
169,6,2
162,109,9
162,110,7
219,139,27
208,11,1
13,152,2
246,78,1
15,40,3
177,17,24
10,282,3
15,55,6
190,27,26
207,27,1
190,55,29
177,54,50
173,53,1
15,251,1
15,199,1
177,34,29
190,64,43
208,57,1
177,40,33
235,86,1
15,399,2
207,12,3
190,31,32
15,211,5
177,53,61
15,56,5
208,53,1
190,63,43
208,59,1
23,202,2
219,143,28
21,450,4
219,134,27
207,3,4
123,49,1
207,35,17
208,2,5
211,148,1
22,161,78
173,46,1
216,22,11
237,16,1
24,675,1
216,25,9
216,113,1
219,128,21
242,91,1
191,91,1
13,768,1
206,59,5
216,20,4
5,168,2
175,129,18
167,88,8
23,306,2
206,34,2
175,69,18
219,130,14
191,92,1
10,239,1
237,21,1
22,370,81
175,13,17
175,14,18
219,127,30
215,26,3
22,555,72
167,87,8
23,203,5
124,219,3
191,81,1
125,134,1
216,46,1
21,454,10
164,53,1
24,620,1
24,472,1
216,35,1
191,83,3
15,38,2
3,139,1
237,12,1
175,70,33
12,460,2
9,176,1
2,288,1
164,34,1
179,46,1
175,109,21
175,67,23
219,50,36
22,645,47
12,508,2
191,88,2
190,44,50
16,97,2
162,43,5
117,18,1
209,21,2
117,47,3
214,84,1
123,85,1
22,413,42
160,14,5
219,117,27
191,131,1
22,642,39
175,28,57
16,52,1
1,19,2
212,33,1
219,46,22
209,18,6
209,82,7
212,59,1
229,41,1
209,61,4
209,73,7
209,66,7
175,23,28
167,46,3
190,67,54
19,340,1
190,43,51
209,77,4
219,119,23
209,81,4
190,47,47
19,263,2
219,36,23
191,30,1
162,62,5
162,63,3
175,96,56
117,51,1
209,64,3
209,72,2
5,239,2
160,21,4
16,98,1
191,111,2
1,25,2
161,6,6
162,31,2
16,7,1
19,332,1
212,35,1
161,72,4
23,172,4
245,7,1
24,69,1
209,23,2
117,66,1
180,200,1
191,32,2
189,94,41
117,244,2
117,287,1
218,17,12
218,41,19
10,196,3
219,84,12
125,215,1
123,66,2
189,99,40
117,251,2
117,305,1
123,78,2
117,236,2
165,101,1
218,10,8
218,32,6
218,40,14
246,18,1
117,53,1
233,46,1
117,242,1
189,104,27
214,38,2
117,254,4
216,19,2
216,99,2
161,5,4
214,85,3
16,166,1
252,74,1
218,45,14
218,46,11
4,134,2
206,69,2
117,34,1
191,10,1
176,46,34
176,47,21
123,67,2
214,6,2
209,65,4
176,64,24
252,73,1
218,20,5
23,201,2
10,189,1
4,133,1
16,173,1
245,8,1
117,282,1
171,146,1
235,48,2
206,68,1
209,68,8
161,117,1
180,196,1
9,276,2
164,67,1
161,86,4
9,315,4
164,2,1
206,3,1
218,28,9
218,108,7
175,32,83
235,45,1
218,76,20
165,60,1
175,30,44
170,177,1
218,80,24
190,93,25
218,113,29
190,18,34
193,43,4
192,88,5
190,22,47
193,48,3
208,73,1
178,54,1
246,137,1
192,94,2
218,115,18
10,160,2
208,72,1
22,568,50
22,565,59
10,159,2
190,70,48
246,116,4
229,66,2
192,83,3
190,80,27
190,7,47
218,116,18
208,70,2
22,114,70
192,90,1
218,121,25
190,88,65
218,109,28
190,6,46
192,121,2
238,5,1
238,7,1
22,113,71
192,14,5
190,94,57
192,120,1
208,46,1
208,71,2
208,47,2
22,118,82
169,36,3
185,9,2
185,63,1
218,106,28
185,18,1
185,58,1
185,42,1
185,50,1
185,93,1
214,68,2
185,111,2
218,65,25
185,107,2
169,35,6
169,41,1
185,8,4
218,90,13
218,91,13
185,6,1
166,70,3
15,65,5
20,339,1
121,195,6
215,8,3
15,219,1
20,341,3
121,225,4
20,13,1
246,1,1
215,6,2
15,238,3
15,64,2
15,66,2
9,264,2
189,24,18
182,125,3
233,30,2
161,190,4
2,214,1
180,238,1
189,23,34
9,199,8
252,18,1
120,267,1
14,319,3
14,324,3
123,53,1
215,20,1
215,87,2
6,17,2
6,219,2
191,48,2
215,35,9
218,100,11
191,107,1
8,207,2
16,83,2
163,1,3
215,2,1
215,29,2
14,392,2
19,189,4
6,16,2
252,21,1
120,18,1
208,65,4
23,459,1
228,4,1
16,86,1
193,27,2
7,199,3
193,70,1
14,313,1
175,97,27
175,79,37
191,61,1
191,127,3
163,57,1
6,209,1
193,21,1
193,26,1
215,13,3
193,59,2
193,55,1
238,24,1
193,79,1
215,37,1
208,64,1
204,100,1
228,35,2
228,30,1
162,105,7
162,106,6
193,50,1
193,58,4
215,23,3
215,80,1
14,297,1
215,89,3
175,16,13
6,6,1
8,65,1
238,19,1
193,23,1
18,44,1
215,3,1
19,194,1
175,112,15
14,315,1
215,90,2
120,11,2
123,75,2
123,76,1
231,67,2
13,189,2
191,104,1
206,51,1
123,99,3
123,170,1
238,8,1
238,17,1
215,10,1
215,25,3
14,314,4
191,53,1
118,162,2
167,124,1
118,379,10
231,73,1
18,127,1
118,163,7
235,32,3
175,4,17
205,58,1
246,186,1
213,76,2
12,501,3
15,7,1
213,91,1
167,110,1
167,150,5
175,88,16
175,18,19
167,14,2
118,390,7
7,195,2
15,4,1
167,165,6
19,192,2
7,138,3
175,19,17
213,67,2
167,68,12
206,21,2
167,120,1
167,81,12
15,3,2
15,16,3
167,166,1
178,59,1
5,68,3
12,497,1
118,161,3
120,317,2
15,6,2
191,133,1
167,149,1
12,499,3
167,82,19
206,50,1
167,40,1
206,80,2
118,97,4
205,59,1
167,102,2
205,22,1
175,3,21
5,1,1
213,80,1
1,59,4
7,203,1
235,27,3
118,402,10
123,51,1
167,162,14
205,57,1
123,92,2
15,2,1
246,81,1
167,144,2
7,198,2
213,66,1
167,67,12
206,20,1
167,119,3
15,5,3
5,254,2
118,395,17
246,79,2
118,103,9
19,186,3
205,73,1
167,39,4
213,43,3
5,166,2
215,71,4
15,8,4
12,505,4
18,72,1
7,258,1
5,69,3
213,48,1
118,160,8
118,416,3
167,38,2
167,140,10
118,106,1
21,474,1
169,9,4
205,52,3
167,13,3
167,125,9
5,150,3
167,31,3
118,107,1
7,142,2
1,53,2
118,404,5
118,421,4
123,50,2
205,8,2
167,131,3
175,58,13
175,59,19
1,56,1
1,57,1
213,79,2
213,72,2
169,86,2
167,80,8
167,109,2
118,412,11
5,167,3
175,89,47
167,18,1
12,503,5
15,9,1
167,20,1
118,102,2
7,257,2
19,295,2
167,37,3
205,56,2
213,65,2
21,473,1
7,154,2
118,99,6
5,6,3
5,72,3
213,47,1
167,43,1
118,392,12
167,139,1
167,97,3
213,86,5
213,42,1
118,100,2
175,50,7
123,74,1
167,111,3
118,104,1
118,391,4
118,105,1
1,52,3
163,84,2
166,12,1
9,374,1
161,58,2
163,66,2
166,17,1
243,193,1
163,83,2
9,159,1
241,145,1
9,224,1
166,18,3
163,32,2
11,234,27
11,235,25
4,110,1
9,205,2
9,211,1
241,38,2
161,110,2
164,73,1
4,113,2
241,62,1
9,210,1
233,104,1
4,66,1
212,23,2
168,35,2
162,91,25
19,306,1
168,27,4
162,6,16
245,49,1
243,33,2
230,46,1
11,411,25
11,250,32
162,13,11
162,14,18
160,67,26
162,7,15
160,70,29
230,76,1
11,221,16
176,87,33
161,169,3
163,94,1
119,201,3
162,28,3
162,29,5
160,102,18
212,22,1
19,171,1
212,6,1
162,4,21
162,5,19
161,80,5
162,17,20
168,37,4
168,38,5
245,157,1
160,27,4
162,25,13
168,95,14
162,102,13
168,26,4
160,69,17
240,37,1
234,57,2
19,211,1
243,136,2
180,279,1
162,104,10
182,144,1
182,195,2
218,122,23
218,61,23
160,66,28
212,8,1
182,88,1
160,26,10
19,173,1
219,108,30
180,261,5
168,94,12
160,100,7
160,44,3
160,45,3
168,81,1
160,52,3
182,72,4
182,192,1
119,205,2
168,28,4
119,233,4
166,6,3
19,259,2
230,53,1
230,8,1
230,42,2
219,165,50
3,62,1
161,175,2
160,68,14
234,58,1
160,98,8
168,79,2
168,80,4
243,134,1
19,172,1
218,62,18
212,47,2
161,152,2
162,2,17
219,30,47
180,280,2
19,258,3
19,311,1
11,212,29
182,71,1
166,37,1
160,30,6
176,92,15
161,189,1
245,73,1
166,51,2
180,263,2
125,117,1
23,164,3
168,36,6
23,165,2
176,91,39
161,129,1
119,204,2
162,11,20
212,49,1
11,222,18
230,5,1
182,147,3
219,13,47
218,56,18
161,65,2
19,214,2
219,29,37
162,12,18
212,50,1
168,78,3
160,48,2
219,10,46
176,27,31
161,151,1
162,100,6
176,108,21
161,188,2
163,95,2
19,175,2
160,103,31
245,155,1
11,211,30
176,90,34
119,202,4
168,39,4
182,69,1
119,211,2
182,64,2
162,26,30
21,412,5
246,162,1
237,92,1
167,121,6
23,483,1
23,484,3
193,35,2
219,45,17
177,78,28
177,89,29
169,107,17
177,55,54
177,91,26
3,205,2
219,148,40
237,27,1
246,5,1
237,51,1
219,69,27
162,33,9
162,36,11
162,74,10
167,72,9
169,55,14
213,89,2
237,44,1
177,81,35
175,125,26
177,117,70
237,31,1
177,90,56
175,7,22
21,44,9
193,71,1
213,68,1
237,55,1
219,125,28
246,124,1
21,306,3
12,479,3
246,115,1
237,22,1
213,69,1
213,58,1
162,67,19
4,151,3
213,96,1
167,61,6
21,305,6
210,44,6
162,35,8
175,137,11
176,1,40
193,38,2
21,325,1
219,40,33
162,34,7
164,38,3
5,231,1
177,60,65
175,117,23
5,226,1
169,58,30
177,57,64
177,111,27
11,245,74
22,577,117
213,88,3
175,76,17
175,62,19
21,504,1
175,102,16
213,51,1
177,46,20
177,47,22
177,85,24
237,33,2
177,80,30
177,108,8
177,109,17
17,311,1
175,124,83
246,147,1
17,310,1
177,83,26
177,121,36
175,118,39
177,44,11
177,45,18
213,104,1
5,228,2
11,390,23
193,39,2
175,103,27
21,303,9
21,460,5
167,151,1
21,304,3
21,299,5
12,481,6
217,89,10
217,138,2
175,20,18
162,70,18
12,476,2
175,115,19
169,53,21
193,28,2
233,49,1
164,55,1
21,302,10
162,38,10
233,48,2
169,108,15
193,37,4
213,87,1
219,138,25
162,41,9
229,84,1
169,106,13
167,130,19
167,57,3
169,110,7
5,230,1
162,76,20
177,59,61
21,385,2
177,56,61
177,106,17
177,107,24
233,76,1
206,38,3
175,68,29
219,123,33
21,418,3
246,163,1
193,31,1
120,274,1
5,238,1
213,70,1
177,48,12
23,488,12
21,296,1
177,110,16
237,50,1
169,57,26
177,43,17
177,86,25
177,87,38
219,136,29
11,363,76
162,39,13
237,73,1
21,459,7
193,69,3
22,74,44
193,32,2
22,76,44
22,77,26
21,298,10
167,86,3
175,5,19
175,6,26
177,84,38
177,79,24
12,480,3
177,82,33
5,218,1
219,149,21
162,69,7
175,2,34
162,77,16
22,75,38
213,62,1
12,477,4
169,52,16
213,106,2
120,23,1
193,29,2
167,148,13
162,37,8
219,152,32
175,128,21
21,301,7
11,343,26
193,30,2
21,480,2
193,68,1
167,34,2
213,97,2
177,120,69
21,338,7
219,122,29
246,158,1
162,40,5
5,237,1
21,297,1
23,487,1
237,45,1
177,41,18
177,42,16
189,89,30
180,18,1
22,124,57
180,47,1
24,689,1
5,232,1
161,24,9
22,204,78
161,84,1
24,46,1
219,87,15
22,198,40
22,199,71
22,125,73
173,14,3
24,47,1
8,59,2
189,84,34
12,33,1
12,34,2
212,62,2
205,69,1
209,20,4
170,135,1
169,56,27
22,122,71
205,64,1
8,137,1
235,94,2
12,483,5
19,244,3
169,59,20
162,1,16
205,63,1
3,216,1
2,225,1
2,124,1
189,80,25
13,246,1
240,87,1
240,88,1
13,242,1
179,43,3
9,275,4
2,120,1
189,19,27
9,243,2
119,192,1
119,136,1
2,127,4
13,816,2
179,24,2
2,126,1
240,91,1
119,134,2
2,123,1
119,231,1
3,129,3
2,222,2
119,154,2
189,102,22
179,48,1
9,330,3
119,137,1
3,128,1
2,219,1
119,198,1
189,81,33
2,119,1
2,125,1
2,224,2
2,223,1
219,52,31
234,17,1
176,61,19
176,62,19
219,60,20
161,4,3
182,61,1
204,2,2
170,146,2
182,53,1
219,93,61
182,131,1
219,102,48
176,39,37
219,54,29
161,15,1
176,113,32
204,62,1
177,74,71
252,46,1
10,187,2
219,66,32
176,63,31
24,658,1
204,34,4
216,45,2
204,68,2
218,37,6
182,58,2
219,92,22
170,104,2
218,33,7
219,101,44
219,150,42
218,13,3
218,31,6
218,78,20
161,13,2
214,3,7
180,84,2
233,52,1
206,89,2
216,43,4
23,176,1
219,57,32
218,51,19
170,145,1
219,53,30
161,18,2
182,50,1
171,161,1
161,81,3
252,49,1
161,14,7
182,60,1
161,69,2
235,100,1
177,63,81
204,105,1
192,6,1
124,247,1
168,83,6
234,93,1
192,8,1
177,77,60
177,101,59
177,72,71
192,69,5
219,37,30
192,9,4
177,70,78
124,245,4
192,10,3
192,118,2
246,205,1
214,12,1
161,133,8
10,243,3
161,181,2
177,95,69
177,116,20
124,246,2
161,75,1
168,85,5
124,505,1
124,492,2
124,488,1
192,63,3
124,510,1
1,61,2
177,65,81
177,76,82
10,75,1
124,250,1
206,63,1
246,89,1
16,14,1
219,35,20
177,99,74
177,102,73
204,102,2
204,82,2
177,71,53
19,39,3
214,42,1
171,164,5
192,5,2
177,97,82
177,114,67
177,104,72
124,494,1
124,490,2
177,68,64
204,74,1
177,118,85
3,201,1
217,1,1
161,74,2
124,244,1
204,72,2
192,3,1
234,52,1
245,142,1
242,59,1
192,61,4
180,158,2
245,108,1
192,4,2
16,184,2
192,68,2
1,45,2
161,68,1
177,98,103
216,115,3
19,38,1
214,82,2
23,170,2
245,160,5
192,2,3
124,493,2
124,503,2
177,96,95
177,62,79
214,14,1
177,75,77
171,165,2
22,176,38
177,67,68
177,113,69
10,102,1
168,84,4
192,60,1
16,183,2
177,64,74
180,187,1
245,39,2
217,112,2
160,50,3
160,51,2
210,35,3
217,18,4
217,90,14
169,62,4
230,63,1
7,177,3
217,120,1
234,25,1
7,171,1
189,64,28
165,49,1
170,123,1
165,71,1
170,112,2
217,118,3
245,4,2
213,14,1
217,27,3
192,40,2
217,105,3
7,170,1
189,54,25
217,127,2
210,31,5
189,63,29
170,210,1
210,68,5
192,33,2
19,218,2
180,152,1
189,66,38
7,174,1
4,141,4
217,153,3
217,10,4
171,196,1
192,138,1
217,2,2
189,69,24
8,202,1
8,140,1
213,7,3
10,251,3
23,427,1
12,514,3
161,66,4
180,34,1
161,123,2
206,87,3
176,60,22
209,52,2
16,36,1
240,83,1
161,125,12
8,57,1
209,47,3
10,13,1
180,270,1
176,51,34
209,56,5
235,35,1
171,117,2
209,51,1
213,37,1
8,141,1
213,8,1
10,249,1
23,428,2
176,50,33
161,164,2
213,2,1
161,36,3
206,79,1
179,152,1
7,394,1
230,77,1
25,632,1
179,231,3
233,65,1
13,218,2
13,927,1
179,198,1
179,97,1
233,17,1
1,46,2
21,324,5
13,1025,5
179,208,2
229,51,3
6,252,4
228,15,1
20,205,2
228,70,2
123,133,1
20,204,1
123,131,2
228,64,1
228,63,1
232,29,1
232,51,1
206,15,1
10,65,1
121,329,5
120,338,1
206,9,1
121,218,4
228,12,1
20,220,1
20,30,2
228,69,2
20,203,2
216,97,2
228,66,1
118,261,11
118,398,4
173,77,1
24,49,1
206,52,1
121,221,4
205,34,1
20,26,2
123,155,3
118,260,5
118,383,4
14,63,2
192,59,3
173,9,2
121,330,3
6,253,1
252,78,1
20,185,1
228,18,1
123,143,2
228,44,2
192,56,1
14,62,1
118,413,11
205,33,3
205,35,1
20,209,1
193,64,2
231,90,2
165,63,1
118,112,3
118,262,7
118,165,12
14,64,1
192,131,1
232,9,1
252,8,2
118,164,9
118,167,8
173,26,2
24,643,2
24,39,1
173,30,1
121,348,5
178,26,3
169,24,7
21,317,5
188,5,4
24,656,1
215,50,2
14,66,2
8,82,1
160,58,16
160,63,5
121,188,3
160,62,26
232,22,1
17,140,1
17,139,1
15,26,2
15,48,3
15,198,1
21,315,3
8,395,1
208,51,1
18,77,1
228,55,2
14,65,2
215,94,1
123,154,3
121,210,5
160,57,12
8,8,2
167,159,1
231,64,1
208,31,2
232,70,1
18,25,1
160,1,2
160,2,3
169,11,12
15,25,1
169,12,4
207,61,5
169,31,18
14,70,1
14,92,2
15,234,10
8,398,2
208,50,4
8,394,4
215,82,1
121,177,12
121,178,2
246,31,2
8,9,1
14,172,2
208,30,4
232,76,1
207,59,1
15,28,3
14,69,3
14,240,3
8,397,1
188,4,11
123,177,1
121,206,4
232,27,1
232,75,1
169,14,16
14,71,2
191,66,1
191,74,2
121,326,9
232,71,1
215,83,5
121,174,7
121,184,4
121,205,7
167,172,1
231,28,1
123,126,3
208,33,4
178,29,1
207,56,1
178,73,2
15,27,1
169,13,13
15,30,1
15,18,1
15,20,1
208,34,1
21,451,3
123,127,2
10,63,3
20,32,1
14,168,4
14,94,3
123,175,1
8,81,2
14,175,3
208,32,3
207,55,3
15,42,12
169,15,14
171,155,1
165,64,1
2,168,4
120,25,1
2,286,3
2,148,2
171,133,2
176,77,35
168,68,8
176,68,40
2,274,3
238,15,2
22,373,59
23,309,2
171,156,1
179,263,1
2,227,2
16,93,2
19,257,2
214,81,4
2,144,1
4,63,3
120,308,1
171,147,1
171,151,1
23,227,21
3,65,2
161,63,2
168,22,6
19,336,2
218,57,20
162,3,21
171,124,2
2,169,1
2,285,1
214,74,1
171,169,1
2,147,2
171,140,1
160,28,4
176,93,32
2,277,1
23,181,1
163,53,1
2,171,1
16,96,3
171,154,1
161,186,1
160,107,4
214,67,1
175,133,36
219,14,50
165,103,1
2,173,2
165,99,1
165,95,1
2,165,1
2,166,1
23,308,3
3,109,1
125,113,1
168,34,3
160,94,27
5,81,3
23,145,1
2,284,4
4,65,1
16,95,1
171,135,1
2,193,3
245,51,1
5,130,2
238,10,1
2,174,2
2,146,3
214,1,1
2,194,2
234,59,1
171,137,1
2,161,3
212,15,1
168,76,4
168,77,3
2,164,2
2,150,1
171,126,1
23,307,2
245,106,1
234,11,3
176,86,34
192,22,1
171,174,1
214,89,1
171,136,3
23,353,1
16,90,1
2,278,1
16,88,2
238,12,1
4,203,1
168,33,7
176,94,15
2,272,1
2,281,3
2,192,1
171,125,1
2,283,2
16,43,2
238,51,1
2,191,2
165,107,1
4,215,2
2,175,3
212,14,1
5,136,3
22,639,59
2,273,1
2,279,2
22,617,44
179,17,1
2,167,4
23,228,21
214,73,2
219,18,37
16,92,1
16,38,1
23,479,1
16,94,2
176,78,40
23,482,12
2,280,1
2,282,2
165,55,3
171,211,1
1,4,1
1,78,1
162,10,11
234,12,1
161,138,2
219,8,50
162,92,15
179,107,1
216,51,1
192,42,3
180,141,1
161,147,1
125,184,1
11,153,26
176,114,40
163,55,1
1,34,3
162,86,20
162,82,14
23,162,1
180,165,1
176,79,32
176,85,27
189,43,29
3,66,2
192,45,2
166,8,1
23,160,5
219,106,24
161,76,1
23,159,2
166,31,2
1,36,3
176,70,35
176,71,43
252,61,1
11,410,18
161,142,2
180,88,3
162,85,8
161,146,2
162,81,15
23,381,4
11,170,33
164,36,1
176,76,41
179,113,5
219,156,70
219,20,42
161,60,1
161,61,1
182,164,1
176,73,39
234,81,2
11,216,15
1,11,2
1,32,2
162,9,15
4,18,1
219,27,33
176,84,28
11,413,31
219,28,42
219,107,28
162,16,19
161,155,1
162,18,20
166,34,2
1,74,1
182,22,1
162,15,11
119,138,3
162,87,18
11,173,37
125,120,1
169,42,4
4,54,1
204,8,3
234,63,1
4,186,4
171,185,2
204,16,2
204,39,1
163,107,1
9,146,2
9,350,1
230,89,1
230,25,2
204,47,1
23,477,2
9,312,2
209,6,4
204,45,2
9,295,1
3,147,1
4,57,1
9,294,2
7,35,1
119,228,2
218,103,18
171,192,1
209,15,5
160,33,13
9,354,1
163,114,1
171,179,1
209,5,2
230,82,1
160,79,40
11,147,33
11,149,31
230,116,1
9,265,4
119,80,1
162,101,9
164,83,1
176,17,24
11,171,25
176,6,46
243,97,1
162,58,10
7,38,1
230,118,1
9,195,4
9,185,2
7,185,4
162,52,8
164,1,1
163,77,2
188,26,6
188,27,10
168,8,3
163,85,1
170,168,2
210,17,5
9,368,2
9,297,2
210,6,4
9,323,4
188,44,5
163,41,1
189,6,21
210,62,1
4,58,1
4,97,2
13,988,1
9,375,2
168,6,8
188,38,2
188,39,2
168,1,7
163,42,2
168,97,2
168,2,6
168,107,8
188,37,12
119,223,1
217,12,2
189,8,27
163,5,1
210,60,1
168,15,7
170,209,4
188,34,7
188,43,5
188,33,7
119,229,2
163,112,1
119,84,2
119,217,1
11,409,24
163,6,1
163,117,1
122,87,1
188,40,3
122,289,3
9,320,5
9,296,3
210,16,2
233,40,1
4,73,1
180,209,2
3,150,1
218,44,16
9,326,1
210,90,2
188,31,8
168,5,4
188,71,7
168,108,6
188,32,9
168,12,8
188,30,3
168,106,2
3,152,1
119,216,3
119,237,2
210,92,5
163,90,3
166,29,1
11,203,28
163,25,1
163,15,1
170,158,1
188,46,7
9,319,1
11,279,12
9,365,1
180,175,1
241,17,1
122,88,1
170,159,2
9,364,3
11,273,16
234,14,1
11,346,27
210,15,1
168,11,3
168,18,1
180,224,2
188,42,4
168,7,6
163,28,1
188,98,12
179,269,1
166,28,2
11,395,2
188,69,10
170,157,2
188,45,9
11,275,19
11,236,32
9,189,4
11,199,27
220,33,2
210,79,2
240,81,1
160,42,17
180,159,1
210,24,3
9,237,2
9,208,2
160,37,18
220,116,3
210,94,4
11,276,18
11,201,31
4,182,1
220,88,5
122,29,1
9,238,1
210,20,1
7,93,4
189,37,14
9,233,1
240,77,1
220,71,19
189,33,22
160,25,8
7,390,2
210,66,1
7,403,2
180,190,2
220,32,7
9,370,4
179,122,3
182,19,1
210,13,2
122,22,1
160,41,10
210,22,1
7,151,3
220,49,3
182,127,1
7,76,2
182,10,2
220,87,5
180,232,2
7,395,3
210,25,2
220,103,8
13,251,1
189,35,21
7,45,1
160,64,13
220,50,5
180,185,1
189,36,20
9,226,2
210,97,1
182,107,1
220,102,2
2,130,4
7,58,1
11,274,23
9,204,2
180,210,1
220,52,8
182,182,3
2,136,1
180,225,1
160,40,18
180,202,2
160,101,16
7,159,2
182,186,2
210,14,2
220,91,2
7,50,3
160,38,15
161,97,4
11,227,11
210,67,3
11,408,27
7,192,2
11,205,18
210,21,1
180,184,1
11,354,22
9,252,1
220,92,2
13,244,2
160,39,10
7,276,1
189,34,19
210,27,2
220,101,8
2,135,2
119,176,2
4,35,1
220,89,6
220,90,3
3,209,3
11,420,3
210,28,2
210,88,1
7,158,2
182,18,1
220,51,5
7,62,1
182,102,2
182,101,1
13,243,2
13,248,3
119,127,3
240,12,1
161,46,5
161,120,1
119,182,2
220,14,8
220,111,12
7,271,1
7,127,1
233,83,2
119,166,1
211,140,2
168,62,11
9,389,2
211,117,1
9,340,4
3,134,2
9,218,3
9,223,3
220,100,3
220,22,13
179,250,1
13,960,2
189,25,23
189,29,27
220,2,16
243,19,1
220,105,9
9,167,2
9,310,1
25,908,1
9,164,1
168,51,8
220,20,17
220,21,15
9,283,1
211,173,1
3,133,1
9,241,1
9,285,1
168,60,5
7,253,1
119,46,1
220,17,14
189,109,11
9,362,3
211,93,3
233,11,1
220,18,11
179,149,4
188,47,7
220,5,17
220,30,20
3,142,3
243,18,2
119,112,2
125,92,1
211,142,1
9,254,3
240,26,1
179,125,2
233,59,2
122,337,1
220,6,12
220,104,1
7,95,2
211,207,1
233,72,1
233,73,1
3,155,1
233,13,1
2,151,1
179,256,1
25,956,1
122,339,2
7,97,1
220,113,6
13,997,2
13,165,1
122,323,3
179,199,2
122,351,2
7,402,1
220,27,21
13,972,1
179,90,1
125,104,1
179,94,2
122,341,1
233,9,1
13,974,1
13,875,2
13,967,1
122,364,1
13,859,2
